"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1753","@smoke @critical Complete checkout with valid info","ui-chromium","Mon Feb 16 07:05:34 UTC 2026","passed","Mon Feb 16 07:05:36 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1033","@regression Direct access to product detail page","ui-chromium","Mon Feb 16 07:05:45 UTC 2026","passed","Mon Feb 16 07:05:46 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1542","@regression Sort by Name (A to Z)","ui-firefox","Mon Feb 16 07:05:31 UTC 2026","passed","Mon Feb 16 07:05:32 UTC 2026","Filter","UI/product.spec.ts","",""
"","2391","@smoke @critical Cart with single product shows correct details","ui-webkit","Mon Feb 16 07:05:33 UTC 2026","passed","Mon Feb 16 07:05:35 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1729","@regression Verify item total and tax calculation","ui-webkit","Mon Feb 16 07:05:47 UTC 2026","passed","Mon Feb 16 07:05:49 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2147","@regression Navigate back to products from product detail page","ui-webkit","Mon Feb 16 07:05:52 UTC 2026","passed","Mon Feb 16 07:05:54 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","2578","@regression Checkout fails with missing last name","ui-firefox","Mon Feb 16 07:05:56 UTC 2026","passed","Mon Feb 16 07:05:59 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1035","@regression Login with empty username only","ui-firefox","Mon Feb 16 07:05:42 UTC 2026","passed","Mon Feb 16 07:05:44 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1763","@smoke Order confirmation message displayed","ui-webkit","Mon Feb 16 07:05:53 UTC 2026","passed","Mon Feb 16 07:05:54 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1202","@regression Login with empty password only","ui-webkit","Mon Feb 16 07:05:49 UTC 2026","passed","Mon Feb 16 07:05:50 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1329","@regression @critical Remove product from cart","ui-webkit","Mon Feb 16 07:05:56 UTC 2026","passed","Mon Feb 16 07:05:57 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","941","@regression Verify item total and tax calculation","ui-chromium","Mon Feb 16 07:05:44 UTC 2026","passed","Mon Feb 16 07:05:45 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1054","@smoke @critical Login successfully with valid credentials","ui-chromium","Mon Feb 16 07:05:29 UTC 2026","passed","Mon Feb 16 07:05:30 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1795","@regression Cancel on overview returns to inventory","ui-firefox","Mon Feb 16 07:06:08 UTC 2026","passed","Mon Feb 16 07:06:10 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2722","@regression Checkout fails with missing postal code","ui-firefox","Mon Feb 16 07:05:59 UTC 2026","passed","Mon Feb 16 07:06:02 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2622","@regression Cart with multiple products shows all items","ui-webkit","Mon Feb 16 07:05:35 UTC 2026","passed","Mon Feb 16 07:05:38 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2738","@regression Checkout fails with missing first name","ui-webkit","Mon Feb 16 07:05:34 UTC 2026","passed","Mon Feb 16 07:05:37 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2566","@smoke @critical Login successfully with valid credentials","ui-firefox","Mon Feb 16 07:05:39 UTC 2026","passed","Mon Feb 16 07:05:42 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1024","@regression Cancel on overview returns to inventory","ui-chromium","Mon Feb 16 07:05:45 UTC 2026","passed","Mon Feb 16 07:05:46 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","4258","@smoke @critical Complete checkout with valid info","ui-firefox","Mon Feb 16 07:05:49 UTC 2026","passed","Mon Feb 16 07:05:53 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","8272","@smoke @critical Complete checkout with valid info","ui-webkit","Mon Feb 16 07:05:25 UTC 2026","passed","Mon Feb 16 07:05:33 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1041","@smoke @critical Finish button completes order","ui-chromium","Mon Feb 16 07:05:46 UTC 2026","passed","Mon Feb 16 07:05:47 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1271","@smoke @critical Cart with single product shows correct details","ui-chromium","Mon Feb 16 07:05:36 UTC 2026","passed","Mon Feb 16 07:05:37 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1132","@regression Back Home navigates to inventory","ui-chromium","Mon Feb 16 07:05:48 UTC 2026","passed","Mon Feb 16 07:05:49 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","2528","@regression Cancel checkout returns to cart","ui-webkit","Mon Feb 16 07:05:43 UTC 2026","passed","Mon Feb 16 07:05:45 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2128","@smoke @critical Add to cart from product detail page","ui-webkit","Mon Feb 16 07:05:50 UTC 2026","passed","Mon Feb 16 07:05:52 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","2650","@smoke @critical Remove item from cart updates UI","ui-firefox","Mon Feb 16 07:05:58 UTC 2026","passed","Mon Feb 16 07:06:00 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1653","@regression Navigate back to products from product detail page","ui-firefox","Mon Feb 16 07:05:33 UTC 2026","passed","Mon Feb 16 07:05:35 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1732","@smoke @critical Finish button completes order","ui-firefox","Mon Feb 16 07:06:10 UTC 2026","passed","Mon Feb 16 07:06:12 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1901","@regression Cancel on overview returns to inventory","ui-webkit","Mon Feb 16 07:05:49 UTC 2026","passed","Mon Feb 16 07:05:51 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2269","@smoke Checkout button leads to checkout page","ui-firefox","Mon Feb 16 07:06:03 UTC 2026","passed","Mon Feb 16 07:06:05 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","2479","@regression Cancel checkout returns to cart","ui-firefox","Mon Feb 16 07:06:02 UTC 2026","passed","Mon Feb 16 07:06:04 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1800","@smoke Verify order summary on overview page","ui-webkit","Mon Feb 16 07:05:45 UTC 2026","passed","Mon Feb 16 07:05:47 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1546","@regression Direct access to product detail page","ui-firefox","Mon Feb 16 07:05:30 UTC 2026","passed","Mon Feb 16 07:05:32 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","523","@regression Login with empty password only","ui-chromium","Mon Feb 16 07:05:32 UTC 2026","passed","Mon Feb 16 07:05:32 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2577","@smoke Checkout button leads to checkout page","ui-webkit","Mon Feb 16 07:05:43 UTC 2026","passed","Mon Feb 16 07:05:45 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1895","@regression Sort by Name (A to Z)","ui-webkit","Mon Feb 16 07:05:48 UTC 2026","passed","Mon Feb 16 07:05:49 UTC 2026","Filter","UI/product.spec.ts","",""
"","1529","@regression Sort by Price (high to low)","ui-webkit","Mon Feb 16 07:05:53 UTC 2026","passed","Mon Feb 16 07:05:55 UTC 2026","Filter","UI/product.spec.ts","",""
"","6875","@smoke Access to product detail page","ui-webkit","Mon Feb 16 07:05:40 UTC 2026","passed","Mon Feb 16 07:05:46 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","718","@regression Login with empty username only","ui-chromium","Mon Feb 16 07:05:31 UTC 2026","passed","Mon Feb 16 07:05:32 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","723","@regression @critical Remove product from cart","ui-chromium","Mon Feb 16 07:05:49 UTC 2026","passed","Mon Feb 16 07:05:50 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","995","@regression Sort by Price (low to high)","ui-chromium","Mon Feb 16 07:05:47 UTC 2026","passed","Mon Feb 16 07:05:48 UTC 2026","Filter","UI/product.spec.ts","",""
"","1003","@smoke Order confirmation message displayed","ui-chromium","Mon Feb 16 07:05:47 UTC 2026","passed","Mon Feb 16 07:05:48 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","2493","@smoke @critical Remove item from cart updates UI","ui-webkit","Mon Feb 16 07:05:38 UTC 2026","passed","Mon Feb 16 07:05:40 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","693","@smoke @critical Add product to cart","ui-chromium","Mon Feb 16 07:05:48 UTC 2026","passed","Mon Feb 16 07:05:49 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1208","@regression Login with empty username and password","ui-firefox","Mon Feb 16 07:05:42 UTC 2026","passed","Mon Feb 16 07:05:43 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1012","@smoke Verify order summary on overview page","ui-chromium","Mon Feb 16 07:05:43 UTC 2026","passed","Mon Feb 16 07:05:44 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","3060","@smoke Access to product detail page","ui-firefox","Mon Feb 16 07:05:26 UTC 2026","passed","Mon Feb 16 07:05:30 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1132","@regression Sort by Price (high to low)","ui-firefox","Mon Feb 16 07:05:35 UTC 2026","passed","Mon Feb 16 07:05:36 UTC 2026","Filter","UI/product.spec.ts","",""
"","744","@regression Login with empty username and password","ui-chromium","Mon Feb 16 07:05:31 UTC 2026","passed","Mon Feb 16 07:05:32 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1205","@smoke @critical Add product to cart","ui-firefox","Mon Feb 16 07:05:36 UTC 2026","passed","Mon Feb 16 07:05:38 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1806","@regression Sort by Name (Z to A)","ui-webkit","Mon Feb 16 07:05:49 UTC 2026","passed","Mon Feb 16 07:05:51 UTC 2026","Filter","UI/product.spec.ts","",""
"","2358","@regression Continue Shopping navigates back to inventory","ui-firefox","Mon Feb 16 07:06:00 UTC 2026","passed","Mon Feb 16 07:06:03 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1419","@regression Checkout fails with missing last name","ui-chromium","Mon Feb 16 07:05:38 UTC 2026","passed","Mon Feb 16 07:05:40 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1309","@regression Continue Shopping navigates back to inventory","ui-chromium","Mon Feb 16 07:05:40 UTC 2026","passed","Mon Feb 16 07:05:41 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","2334","@regression Cart with multiple products shows all items","ui-firefox","Mon Feb 16 07:05:55 UTC 2026","passed","Mon Feb 16 07:05:58 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2584","@regression Checkout fails with missing first name","ui-firefox","Mon Feb 16 07:05:54 UTC 2026","passed","Mon Feb 16 07:05:56 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1179","@smoke Empty cart displays correct UI elements","ui-chromium","Mon Feb 16 07:05:34 UTC 2026","passed","Mon Feb 16 07:05:35 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","2807","@regression Checkout fails with missing last name","ui-webkit","Mon Feb 16 07:05:37 UTC 2026","passed","Mon Feb 16 07:05:40 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1135","@regression @critical Remove product from cart","ui-firefox","Mon Feb 16 07:05:38 UTC 2026","passed","Mon Feb 16 07:05:39 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1453","@regression Checkout fails with missing first name","ui-chromium","Mon Feb 16 07:05:37 UTC 2026","passed","Mon Feb 16 07:05:38 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","950","@regression Sort by Name (A to Z)","ui-chromium","Mon Feb 16 07:05:45 UTC 2026","passed","Mon Feb 16 07:05:46 UTC 2026","Filter","UI/product.spec.ts","",""
"","1334","@regression Login with empty username and password","ui-webkit","Mon Feb 16 07:05:48 UTC 2026","passed","Mon Feb 16 07:05:49 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1182","@smoke Verify components on product page","ui-chromium","Mon Feb 16 07:05:42 UTC 2026","passed","Mon Feb 16 07:05:43 UTC 2026","Product Page","UI/product.spec.ts","",""
"","2024","@regression Direct access to product detail page","ui-webkit","Mon Feb 16 07:05:47 UTC 2026","passed","Mon Feb 16 07:05:49 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2049","@smoke Verify order summary on overview page","ui-firefox","Mon Feb 16 07:06:04 UTC 2026","passed","Mon Feb 16 07:06:06 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2359","@smoke @critical Cart with single product shows correct details","ui-firefox","Mon Feb 16 07:05:53 UTC 2026","passed","Mon Feb 16 07:05:55 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","6694","@smoke Empty cart displays correct UI elements","ui-webkit","Mon Feb 16 07:05:25 UTC 2026","passed","Mon Feb 16 07:05:32 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","947","@regression Login with empty password only","ui-firefox","Mon Feb 16 07:05:43 UTC 2026","passed","Mon Feb 16 07:05:44 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1127","@smoke Access to product detail page","ui-chromium","Mon Feb 16 07:05:42 UTC 2026","passed","Mon Feb 16 07:05:43 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1508","@regression Sort by Price (low to high)","ui-firefox","Mon Feb 16 07:05:34 UTC 2026","passed","Mon Feb 16 07:05:35 UTC 2026","Filter","UI/product.spec.ts","",""
"","2565","@regression Continue Shopping navigates back to inventory","ui-webkit","Mon Feb 16 07:05:40 UTC 2026","passed","Mon Feb 16 07:05:43 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","3732","@smoke @critical Login successfully with valid credentials","ui-webkit","Mon Feb 16 07:05:44 UTC 2026","passed","Mon Feb 16 07:05:47 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","6912","@smoke Verify components on product page","ui-webkit","Mon Feb 16 07:05:40 UTC 2026","passed","Mon Feb 16 07:05:46 UTC 2026","Product Page","UI/product.spec.ts","",""
"","2074","@regression Back Home navigates to inventory","ui-webkit","Mon Feb 16 07:05:54 UTC 2026","passed","Mon Feb 16 07:05:56 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","977","@regression Sort by Name (Z to A)","ui-chromium","Mon Feb 16 07:05:46 UTC 2026","passed","Mon Feb 16 07:05:47 UTC 2026","Filter","UI/product.spec.ts","",""
"","2995","@smoke Empty cart displays correct UI elements","ui-firefox","Mon Feb 16 07:05:49 UTC 2026","passed","Mon Feb 16 07:05:52 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
