"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2631","@regression Continue Shopping navigates back to inventory","ui-webkit","Mon Feb 16 07:36:39 UTC 2026","passed","Mon Feb 16 07:36:42 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","969","@regression Login fails with invalid credentials","ui-chromium","Mon Feb 16 07:36:28 UTC 2026","passed","Mon Feb 16 07:36:29 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2579","@regression Checkout fails with missing first name","ui-firefox","Mon Feb 16 07:36:36 UTC 2026","passed","Mon Feb 16 07:36:39 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2116","@smoke Verify order summary on overview page","ui-firefox","Mon Feb 16 07:36:47 UTC 2026","passed","Mon Feb 16 07:36:49 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2730","@regression Cancel checkout returns to cart","ui-webkit","Mon Feb 16 07:36:42 UTC 2026","passed","Mon Feb 16 07:36:45 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2523","@smoke @critical Remove item from cart updates UI","ui-webkit","Mon Feb 16 07:36:37 UTC 2026","passed","Mon Feb 16 07:36:39 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1072","@smoke @critical Add to cart from product detail page","ui-chromium","Mon Feb 16 07:36:45 UTC 2026","passed","Mon Feb 16 07:36:46 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","1345","@regression Back Home navigates to inventory","ui-chromium","Mon Feb 16 07:36:47 UTC 2026","passed","Mon Feb 16 07:36:48 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1408","@regression Checkout fails with missing last name","ui-chromium","Mon Feb 16 07:36:37 UTC 2026","passed","Mon Feb 16 07:36:38 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","5979","@smoke @critical Login successfully with valid credentials","ui-webkit","Mon Feb 16 07:36:24 UTC 2026","passed","Mon Feb 16 07:36:30 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","2258","@smoke @critical Cart with single product shows correct details","ui-firefox","Mon Feb 16 07:36:35 UTC 2026","passed","Mon Feb 16 07:36:38 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1345","@smoke @critical Add product to cart","ui-webkit","Mon Feb 16 07:36:44 UTC 2026","passed","Mon Feb 16 07:36:45 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1162","@smoke Verify order summary on overview page","ui-chromium","Mon Feb 16 07:36:41 UTC 2026","passed","Mon Feb 16 07:36:42 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1959","@regression Cancel on overview returns to inventory","ui-webkit","Mon Feb 16 07:36:48 UTC 2026","passed","Mon Feb 16 07:36:50 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1856","@smoke @critical Finish button completes order","ui-webkit","Mon Feb 16 07:36:50 UTC 2026","passed","Mon Feb 16 07:36:52 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","675","@smoke @critical Add product to cart","ui-chromium","Mon Feb 16 07:36:48 UTC 2026","passed","Mon Feb 16 07:36:48 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","2450","@smoke Checkout button leads to checkout page","ui-firefox","Mon Feb 16 07:36:45 UTC 2026","passed","Mon Feb 16 07:36:47 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1585","@regression Sort by Name (A to Z)","ui-firefox","Mon Feb 16 07:36:28 UTC 2026","passed","Mon Feb 16 07:36:30 UTC 2026","Filter","UI/product.spec.ts","",""
"","1810","@smoke Order confirmation message displayed","ui-webkit","Mon Feb 16 07:36:52 UTC 2026","passed","Mon Feb 16 07:36:54 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","554","@regression Login with empty password only","ui-chromium","Mon Feb 16 07:36:31 UTC 2026","passed","Mon Feb 16 07:36:31 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1087","@smoke @critical Finish button completes order","ui-chromium","Mon Feb 16 07:36:45 UTC 2026","passed","Mon Feb 16 07:36:46 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2055","@regression Back Home navigates to inventory","ui-webkit","Mon Feb 16 07:36:54 UTC 2026","passed","Mon Feb 16 07:36:56 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1706","@regression Navigate back to products from product detail page","ui-firefox","Mon Feb 16 07:36:31 UTC 2026","passed","Mon Feb 16 07:36:33 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1259","@smoke Verify components on product page","ui-chromium","Mon Feb 16 07:36:41 UTC 2026","passed","Mon Feb 16 07:36:43 UTC 2026","Product Page","UI/product.spec.ts","",""
"","1722","@regression Verify item total and tax calculation","ui-firefox","Mon Feb 16 07:36:49 UTC 2026","passed","Mon Feb 16 07:36:50 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1030","@regression Direct access to product detail page","ui-chromium","Mon Feb 16 07:36:44 UTC 2026","passed","Mon Feb 16 07:36:45 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1792","@smoke Verify order summary on overview page","ui-webkit","Mon Feb 16 07:36:45 UTC 2026","passed","Mon Feb 16 07:36:47 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1852","@regression Back Home navigates to inventory","ui-firefox","Mon Feb 16 07:36:56 UTC 2026","passed","Mon Feb 16 07:36:58 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1081","@smoke @critical Login successfully with valid credentials","ui-chromium","Mon Feb 16 07:36:28 UTC 2026","passed","Mon Feb 16 07:36:29 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1199","@regression Login with empty password only","ui-webkit","Mon Feb 16 07:36:31 UTC 2026","passed","Mon Feb 16 07:36:33 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2385","@smoke @critical Cart with single product shows correct details","ui-webkit","Mon Feb 16 07:36:32 UTC 2026","passed","Mon Feb 16 07:36:34 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1378","@regression Cart with multiple products shows all items","ui-chromium","Mon Feb 16 07:36:36 UTC 2026","passed","Mon Feb 16 07:36:38 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1011","@smoke @critical Add product to cart","ui-firefox","Mon Feb 16 07:36:34 UTC 2026","passed","Mon Feb 16 07:36:35 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1399","@regression Checkout fails with missing first name","ui-chromium","Mon Feb 16 07:36:35 UTC 2026","passed","Mon Feb 16 07:36:37 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1893","@regression Verify item total and tax calculation","ui-webkit","Mon Feb 16 07:36:47 UTC 2026","passed","Mon Feb 16 07:36:48 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1235","@smoke Empty cart displays correct UI elements","ui-chromium","Mon Feb 16 07:36:33 UTC 2026","passed","Mon Feb 16 07:36:35 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","1430","@regression Checkout fails with missing postal code","ui-chromium","Mon Feb 16 07:36:38 UTC 2026","passed","Mon Feb 16 07:36:40 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1845","@smoke Order confirmation message displayed","ui-firefox","Mon Feb 16 07:36:54 UTC 2026","passed","Mon Feb 16 07:36:56 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","729","@regression @critical Remove product from cart","ui-chromium","Mon Feb 16 07:36:48 UTC 2026","passed","Mon Feb 16 07:36:49 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1646","@regression Direct access to product detail page","ui-firefox","Mon Feb 16 07:36:28 UTC 2026","passed","Mon Feb 16 07:36:30 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1047","@regression Verify item total and tax calculation","ui-chromium","Mon Feb 16 07:36:42 UTC 2026","passed","Mon Feb 16 07:36:43 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2462","@regression Checkout fails with missing postal code","ui-firefox","Mon Feb 16 07:36:42 UTC 2026","passed","Mon Feb 16 07:36:44 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1678","@smoke @critical Add to cart from product detail page","ui-firefox","Mon Feb 16 07:36:30 UTC 2026","passed","Mon Feb 16 07:36:31 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","6453","@smoke Empty cart displays correct UI elements","ui-webkit","Mon Feb 16 07:36:24 UTC 2026","passed","Mon Feb 16 07:36:31 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","1319","@regression Cancel checkout returns to cart","ui-chromium","Mon Feb 16 07:36:40 UTC 2026","passed","Mon Feb 16 07:36:41 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1818","@regression Cancel on overview returns to inventory","ui-firefox","Mon Feb 16 07:36:50 UTC 2026","passed","Mon Feb 16 07:36:52 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1233","@regression @critical Remove product from cart","ui-firefox","Mon Feb 16 07:36:35 UTC 2026","passed","Mon Feb 16 07:36:36 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1298","@smoke @critical Remove item from cart updates UI","ui-chromium","Mon Feb 16 07:36:38 UTC 2026","passed","Mon Feb 16 07:36:39 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1437","@regression @critical Remove product from cart","ui-webkit","Mon Feb 16 07:36:45 UTC 2026","passed","Mon Feb 16 07:36:47 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","6719","@smoke Access to product detail page","ui-webkit","Mon Feb 16 07:36:29 UTC 2026","passed","Mon Feb 16 07:36:36 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2972","@smoke @critical Login successfully with valid credentials","ui-firefox","Mon Feb 16 07:36:32 UTC 2026","passed","Mon Feb 16 07:36:35 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1117","@regression Sort by Price (high to low)","ui-firefox","Mon Feb 16 07:36:33 UTC 2026","passed","Mon Feb 16 07:36:34 UTC 2026","Filter","UI/product.spec.ts","",""
"","2485","@regression Cancel checkout returns to cart","ui-firefox","Mon Feb 16 07:36:44 UTC 2026","passed","Mon Feb 16 07:36:47 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2552","@smoke Checkout button leads to checkout page","ui-webkit","Mon Feb 16 07:36:42 UTC 2026","passed","Mon Feb 16 07:36:45 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1725","@regression Sort by Price (low to high)","ui-webkit","Mon Feb 16 07:36:40 UTC 2026","passed","Mon Feb 16 07:36:42 UTC 2026","Filter","UI/product.spec.ts","",""
