"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","523","@regression Login with empty password only","ui-chromium","Mon Feb 16 07:33:35 UTC 2026","passed","Mon Feb 16 07:33:36 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2813","@regression Checkout fails with missing postal code","ui-webkit","Mon Feb 16 07:33:36 UTC 2026","passed","Mon Feb 16 07:33:39 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","842","@regression Login with empty password only","ui-firefox","Mon Feb 16 07:33:28 UTC 2026","passed","Mon Feb 16 07:33:29 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1298","@regression Login with empty username only","ui-webkit","Mon Feb 16 07:33:51 UTC 2026","passed","Mon Feb 16 07:33:52 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2348","@smoke @critical Login successfully with valid credentials","ui-firefox","Mon Feb 16 07:33:24 UTC 2026","passed","Mon Feb 16 07:33:27 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1708","@regression Sort by Price (high to low)","ui-webkit","Mon Feb 16 07:33:51 UTC 2026","passed","Mon Feb 16 07:33:52 UTC 2026","Filter","UI/product.spec.ts","",""
"","1067","@regression Navigate back to products from product detail page","ui-chromium","Mon Feb 16 07:33:23 UTC 2026","passed","Mon Feb 16 07:33:24 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1270","@smoke @critical Cart with single product shows correct details","ui-chromium","Mon Feb 16 07:33:34 UTC 2026","passed","Mon Feb 16 07:33:35 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1445","@regression Sort by Price (low to high)","ui-firefox","Mon Feb 16 07:33:43 UTC 2026","passed","Mon Feb 16 07:33:44 UTC 2026","Filter","UI/product.spec.ts","",""
"","1679","@smoke @critical Add to cart from product detail page","ui-firefox","Mon Feb 16 07:33:41 UTC 2026","passed","Mon Feb 16 07:33:43 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","1453","@smoke @critical Add product to cart","ui-webkit","Mon Feb 16 07:33:52 UTC 2026","passed","Mon Feb 16 07:33:54 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1753","@regression Verify item total and tax calculation","ui-webkit","Mon Feb 16 07:33:44 UTC 2026","passed","Mon Feb 16 07:33:46 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1003","@regression Sort by Price (low to high)","ui-chromium","Mon Feb 16 07:33:23 UTC 2026","passed","Mon Feb 16 07:33:24 UTC 2026","Filter","UI/product.spec.ts","",""
"","2470","@regression Checkout fails with missing postal code","ui-firefox","Mon Feb 16 07:33:39 UTC 2026","passed","Mon Feb 16 07:33:41 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2514","@regression Continue Shopping navigates back to inventory","ui-webkit","Mon Feb 16 07:33:37 UTC 2026","passed","Mon Feb 16 07:33:40 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1360","@regression Sort by Price (high to low)","ui-firefox","Mon Feb 16 07:33:44 UTC 2026","passed","Mon Feb 16 07:33:45 UTC 2026","Filter","UI/product.spec.ts","",""
"","3980","@smoke @critical Complete checkout with valid info","ui-firefox","Mon Feb 16 07:33:29 UTC 2026","passed","Mon Feb 16 07:33:33 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","750","@regression @critical Remove product from cart","ui-chromium","Mon Feb 16 07:33:26 UTC 2026","passed","Mon Feb 16 07:33:26 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","2268","@regression Login fails with invalid credentials","ui-firefox","Mon Feb 16 07:33:24 UTC 2026","passed","Mon Feb 16 07:33:27 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1187","@smoke @critical Remove item from cart updates UI","ui-chromium","Mon Feb 16 07:33:37 UTC 2026","passed","Mon Feb 16 07:33:38 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1185","@regression Continue Shopping navigates back to inventory","ui-chromium","Mon Feb 16 07:33:38 UTC 2026","passed","Mon Feb 16 07:33:39 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1401","@regression Checkout fails with missing postal code","ui-chromium","Mon Feb 16 07:33:37 UTC 2026","passed","Mon Feb 16 07:33:39 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1593","@smoke @critical Complete checkout with valid info","ui-chromium","Mon Feb 16 07:33:32 UTC 2026","passed","Mon Feb 16 07:33:34 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1556","@regression Sort by Name (Z to A)","ui-firefox","Mon Feb 16 07:33:41 UTC 2026","passed","Mon Feb 16 07:33:43 UTC 2026","Filter","UI/product.spec.ts","",""
"","1024","@regression Back Home navigates to inventory","ui-chromium","Mon Feb 16 07:33:45 UTC 2026","passed","Mon Feb 16 07:33:46 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","2421","@regression Continue Shopping navigates back to inventory","ui-firefox","Mon Feb 16 07:33:40 UTC 2026","passed","Mon Feb 16 07:33:43 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","6131","@smoke Empty cart displays correct UI elements","ui-webkit","Mon Feb 16 07:33:23 UTC 2026","passed","Mon Feb 16 07:33:29 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","952","@regression Cancel on overview returns to inventory","ui-chromium","Mon Feb 16 07:33:42 UTC 2026","passed","Mon Feb 16 07:33:43 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1386","@regression @critical Remove product from cart","ui-webkit","Mon Feb 16 07:33:54 UTC 2026","passed","Mon Feb 16 07:33:55 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","770","@regression Sort by Price (high to low)","ui-chromium","Mon Feb 16 07:33:24 UTC 2026","passed","Mon Feb 16 07:33:25 UTC 2026","Filter","UI/product.spec.ts","",""
"","1347","@regression Checkout fails with missing last name","ui-chromium","Mon Feb 16 07:33:36 UTC 2026","passed","Mon Feb 16 07:33:37 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","969","@regression Sort by Name (Z to A)","ui-chromium","Mon Feb 16 07:33:22 UTC 2026","passed","Mon Feb 16 07:33:23 UTC 2026","Filter","UI/product.spec.ts","",""
"","7645","@smoke @critical Complete checkout with valid info","ui-webkit","Mon Feb 16 07:33:23 UTC 2026","passed","Mon Feb 16 07:33:30 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1307","@regression Cancel checkout returns to cart","ui-chromium","Mon Feb 16 07:33:39 UTC 2026","passed","Mon Feb 16 07:33:40 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","7801","@smoke @critical Login successfully with valid credentials","ui-webkit","Mon Feb 16 07:33:42 UTC 2026","passed","Mon Feb 16 07:33:50 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","2633","@regression Cart with multiple products shows all items","ui-webkit","Mon Feb 16 07:33:32 UTC 2026","passed","Mon Feb 16 07:33:35 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2102","@regression Direct access to product detail page","ui-webkit","Mon Feb 16 07:33:45 UTC 2026","passed","Mon Feb 16 07:33:47 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2433","@smoke Checkout button leads to checkout page","ui-webkit","Mon Feb 16 07:33:40 UTC 2026","passed","Mon Feb 16 07:33:42 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1024","@regression Direct access to product detail page","ui-chromium","Mon Feb 16 07:33:21 UTC 2026","passed","Mon Feb 16 07:33:22 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","3028","@smoke Access to product detail page","ui-firefox","Mon Feb 16 07:33:36 UTC 2026","passed","Mon Feb 16 07:33:39 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1804","@smoke Verify order summary on overview page","ui-webkit","Mon Feb 16 07:33:42 UTC 2026","passed","Mon Feb 16 07:33:44 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1125","@regression Login with empty password only","ui-webkit","Mon Feb 16 07:33:52 UTC 2026","passed","Mon Feb 16 07:33:53 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2042","@smoke Order confirmation message displayed","ui-firefox","Mon Feb 16 07:33:52 UTC 2026","passed","Mon Feb 16 07:33:54 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","7118","@regression Login fails with invalid credentials","ui-webkit","Mon Feb 16 07:33:42 UTC 2026","passed","Mon Feb 16 07:33:50 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2400","@smoke @critical Remove item from cart updates UI","ui-firefox","Mon Feb 16 07:33:38 UTC 2026","passed","Mon Feb 16 07:33:40 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2141","@smoke @critical Add to cart from product detail page","ui-webkit","Mon Feb 16 07:33:47 UTC 2026","passed","Mon Feb 16 07:33:50 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","859","@regression Login fails with invalid credentials","ui-chromium","Mon Feb 16 07:33:33 UTC 2026","passed","Mon Feb 16 07:33:34 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2375","@regression Cart with multiple products shows all items","ui-firefox","Mon Feb 16 07:33:36 UTC 2026","passed","Mon Feb 16 07:33:38 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1052","@regression @critical Remove product from cart","ui-firefox","Mon Feb 16 07:33:47 UTC 2026","passed","Mon Feb 16 07:33:48 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1772","@smoke Order confirmation message displayed","ui-webkit","Mon Feb 16 07:33:50 UTC 2026","passed","Mon Feb 16 07:33:51 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","2607","@smoke @critical Cart with single product shows correct details","ui-webkit","Mon Feb 16 07:33:30 UTC 2026","passed","Mon Feb 16 07:33:32 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1205","@smoke Checkout button leads to checkout page","ui-chromium","Mon Feb 16 07:33:39 UTC 2026","passed","Mon Feb 16 07:33:40 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","959","@smoke Order confirmation message displayed","ui-chromium","Mon Feb 16 07:33:44 UTC 2026","passed","Mon Feb 16 07:33:45 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","2062","@smoke Verify order summary on overview page","ui-firefox","Mon Feb 16 07:33:44 UTC 2026","passed","Mon Feb 16 07:33:46 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1001","@regression Sort by Name (A to Z)","ui-chromium","Mon Feb 16 07:33:21 UTC 2026","passed","Mon Feb 16 07:33:22 UTC 2026","Filter","UI/product.spec.ts","",""
"","1850","@regression Back Home navigates to inventory","ui-firefox","Mon Feb 16 07:33:54 UTC 2026","passed","Mon Feb 16 07:33:56 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1611","@regression Navigate back to products from product detail page","ui-firefox","Mon Feb 16 07:33:43 UTC 2026","passed","Mon Feb 16 07:33:45 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","927","@regression Verify item total and tax calculation","ui-chromium","Mon Feb 16 07:33:41 UTC 2026","passed","Mon Feb 16 07:33:42 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2348","@smoke @critical Remove item from cart updates UI","ui-webkit","Mon Feb 16 07:33:35 UTC 2026","passed","Mon Feb 16 07:33:37 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2788","@regression Cancel checkout returns to cart","ui-firefox","Mon Feb 16 07:33:41 UTC 2026","passed","Mon Feb 16 07:33:44 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1651","@regression Verify item total and tax calculation","ui-firefox","Mon Feb 16 07:33:46 UTC 2026","passed","Mon Feb 16 07:33:48 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2710","@regression Cancel checkout returns to cart","ui-webkit","Mon Feb 16 07:33:39 UTC 2026","passed","Mon Feb 16 07:33:42 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1248","@smoke @critical Add product to cart","ui-firefox","Mon Feb 16 07:33:45 UTC 2026","passed","Mon Feb 16 07:33:47 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1716","@regression Sort by Price (low to high)","ui-webkit","Mon Feb 16 07:33:49 UTC 2026","passed","Mon Feb 16 07:33:51 UTC 2026","Filter","UI/product.spec.ts","",""
"","1247","@smoke Access to product detail page","ui-chromium","Mon Feb 16 07:33:19 UTC 2026","passed","Mon Feb 16 07:33:20 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2607","@regression Checkout fails with missing first name","ui-webkit","Mon Feb 16 07:33:31 UTC 2026","passed","Mon Feb 16 07:33:34 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2211","@regression Navigate back to products from product detail page","ui-webkit","Mon Feb 16 07:33:50 UTC 2026","passed","Mon Feb 16 07:33:52 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1846","@regression Sort by Name (Z to A)","ui-webkit","Mon Feb 16 07:33:47 UTC 2026","passed","Mon Feb 16 07:33:49 UTC 2026","Filter","UI/product.spec.ts","",""
"","1822","@smoke @critical Finish button completes order","ui-webkit","Mon Feb 16 07:33:48 UTC 2026","passed","Mon Feb 16 07:33:49 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","744","@regression Login with empty username and password","ui-chromium","Mon Feb 16 07:33:34 UTC 2026","passed","Mon Feb 16 07:33:35 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1825","@regression Cancel on overview returns to inventory","ui-firefox","Mon Feb 16 07:33:48 UTC 2026","passed","Mon Feb 16 07:33:50 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2647","@regression Checkout fails with missing last name","ui-webkit","Mon Feb 16 07:33:34 UTC 2026","passed","Mon Feb 16 07:33:36 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","6543","@smoke Access to product detail page","ui-webkit","Mon Feb 16 07:33:38 UTC 2026","passed","Mon Feb 16 07:33:44 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2493","@regression Checkout fails with missing first name","ui-firefox","Mon Feb 16 07:33:34 UTC 2026","passed","Mon Feb 16 07:33:36 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","6441","@smoke Verify components on product page","ui-webkit","Mon Feb 16 07:33:38 UTC 2026","passed","Mon Feb 16 07:33:44 UTC 2026","Product Page","UI/product.spec.ts","",""
"","1279","@regression Cart with multiple products shows all items","ui-chromium","Mon Feb 16 07:33:35 UTC 2026","passed","Mon Feb 16 07:33:37 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","995","@regression Login with empty username only","ui-firefox","Mon Feb 16 07:33:28 UTC 2026","passed","Mon Feb 16 07:33:29 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1367","@regression Checkout fails with missing first name","ui-chromium","Mon Feb 16 07:33:34 UTC 2026","passed","Mon Feb 16 07:33:36 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1440","@regression Login with empty username and password","ui-webkit","Mon Feb 16 07:33:50 UTC 2026","passed","Mon Feb 16 07:33:52 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
