"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","949","@regression Cancel on overview returns to inventory","ui-chromium","Mon Feb 16 07:43:18 UTC 2026","passed","Mon Feb 16 07:43:19 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1359","@regression Checkout fails with missing first name","ui-chromium","Mon Feb 16 07:43:10 UTC 2026","passed","Mon Feb 16 07:43:12 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","761","@regression @critical Remove product from cart","ui-chromium","Mon Feb 16 07:43:13 UTC 2026","passed","Mon Feb 16 07:43:14 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1257","@smoke Checkout button leads to checkout page","ui-chromium","Mon Feb 16 07:43:15 UTC 2026","passed","Mon Feb 16 07:43:16 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1152","@smoke Access to product detail page","ui-chromium","Mon Feb 16 07:43:07 UTC 2026","passed","Mon Feb 16 07:43:08 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2599","@smoke @critical Remove item from cart updates UI","ui-firefox","Mon Feb 16 07:43:27 UTC 2026","passed","Mon Feb 16 07:43:30 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","6090","@smoke @critical Login successfully with valid credentials","ui-webkit","Mon Feb 16 07:43:05 UTC 2026","passed","Mon Feb 16 07:43:12 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","5365","@regression Login fails with invalid credentials","ui-webkit","Mon Feb 16 07:43:05 UTC 2026","passed","Mon Feb 16 07:43:11 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1699","@smoke @critical Finish button completes order","ui-firefox","Mon Feb 16 07:43:39 UTC 2026","passed","Mon Feb 16 07:43:41 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1575","@regression Sort by Price (low to high)","ui-firefox","Mon Feb 16 07:43:32 UTC 2026","passed","Mon Feb 16 07:43:34 UTC 2026","Filter","UI/product.spec.ts","",""
"","1168","@regression Back Home navigates to inventory","ui-chromium","Mon Feb 16 07:43:21 UTC 2026","passed","Mon Feb 16 07:43:22 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1673","@smoke @critical Complete checkout with valid info","ui-chromium","Mon Feb 16 07:43:08 UTC 2026","passed","Mon Feb 16 07:43:09 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","7476","@smoke Access to product detail page","ui-webkit","Mon Feb 16 07:43:12 UTC 2026","passed","Mon Feb 16 07:43:20 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1052","@regression Navigate back to products from product detail page","ui-chromium","Mon Feb 16 07:43:10 UTC 2026","passed","Mon Feb 16 07:43:12 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1005","@smoke Verify order summary on overview page","ui-chromium","Mon Feb 16 07:43:16 UTC 2026","passed","Mon Feb 16 07:43:17 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","985","@smoke @critical Login successfully with valid credentials","ui-chromium","Mon Feb 16 07:43:26 UTC 2026","passed","Mon Feb 16 07:43:27 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","2060","@regression Sort by Name (A to Z)","ui-webkit","Mon Feb 16 07:43:21 UTC 2026","passed","Mon Feb 16 07:43:23 UTC 2026","Filter","UI/product.spec.ts","",""
"","2472","@smoke @critical Cart with single product shows correct details","ui-webkit","Mon Feb 16 07:43:29 UTC 2026","passed","Mon Feb 16 07:43:31 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","734","@regression Sort by Price (high to low)","ui-chromium","Mon Feb 16 07:43:11 UTC 2026","passed","Mon Feb 16 07:43:12 UTC 2026","Filter","UI/product.spec.ts","",""
"","2717","@regression Checkout fails with missing postal code","ui-webkit","Mon Feb 16 07:43:36 UTC 2026","passed","Mon Feb 16 07:43:38 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2301","@smoke @critical Remove item from cart updates UI","ui-webkit","Mon Feb 16 07:43:34 UTC 2026","passed","Mon Feb 16 07:43:36 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1360","@regression Login with empty username and password","ui-webkit","Mon Feb 16 07:43:12 UTC 2026","passed","Mon Feb 16 07:43:13 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1324","@regression @critical Remove product from cart","ui-webkit","Mon Feb 16 07:43:29 UTC 2026","passed","Mon Feb 16 07:43:31 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1029","@regression Sort by Name (Z to A)","ui-chromium","Mon Feb 16 07:43:09 UTC 2026","passed","Mon Feb 16 07:43:10 UTC 2026","Filter","UI/product.spec.ts","",""
"","711","@regression Login with empty username and password","ui-chromium","Mon Feb 16 07:43:27 UTC 2026","passed","Mon Feb 16 07:43:28 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1157","@smoke Verify components on product page","ui-chromium","Mon Feb 16 07:43:07 UTC 2026","passed","Mon Feb 16 07:43:08 UTC 2026","Product Page","UI/product.spec.ts","",""
"","1208","@regression Login with empty username and password","ui-firefox","Mon Feb 16 07:43:23 UTC 2026","passed","Mon Feb 16 07:43:24 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2282","@smoke Verify order summary on overview page","ui-firefox","Mon Feb 16 07:43:33 UTC 2026","passed","Mon Feb 16 07:43:35 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1064","@regression Direct access to product detail page","ui-chromium","Mon Feb 16 07:43:08 UTC 2026","passed","Mon Feb 16 07:43:09 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1748","@regression Sort by Name (Z to A)","ui-firefox","Mon Feb 16 07:43:30 UTC 2026","passed","Mon Feb 16 07:43:32 UTC 2026","Filter","UI/product.spec.ts","",""
"","2424","@regression Checkout fails with missing first name","ui-firefox","Mon Feb 16 07:43:23 UTC 2026","passed","Mon Feb 16 07:43:25 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2607","@regression Cancel checkout returns to cart","ui-webkit","Mon Feb 16 07:43:38 UTC 2026","passed","Mon Feb 16 07:43:41 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1148","@smoke @critical Remove item from cart updates UI","ui-chromium","Mon Feb 16 07:43:12 UTC 2026","passed","Mon Feb 16 07:43:14 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1650","@regression Sort by Price (high to low)","ui-webkit","Mon Feb 16 07:43:26 UTC 2026","passed","Mon Feb 16 07:43:28 UTC 2026","Filter","UI/product.spec.ts","",""
"","2312","@regression Cart with multiple products shows all items","ui-firefox","Mon Feb 16 07:43:25 UTC 2026","passed","Mon Feb 16 07:43:27 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2667","@regression Cart with multiple products shows all items","ui-webkit","Mon Feb 16 07:43:31 UTC 2026","passed","Mon Feb 16 07:43:34 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1203","@smoke @critical Cart with single product shows correct details","ui-chromium","Mon Feb 16 07:43:10 UTC 2026","passed","Mon Feb 16 07:43:11 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","909","@regression Verify item total and tax calculation","ui-chromium","Mon Feb 16 07:43:17 UTC 2026","passed","Mon Feb 16 07:43:18 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","3554","@smoke Verify components on product page","ui-firefox","Mon Feb 16 07:43:24 UTC 2026","passed","Mon Feb 16 07:43:28 UTC 2026","Product Page","UI/product.spec.ts","",""
"","1294","@regression Cart with multiple products shows all items","ui-chromium","Mon Feb 16 07:43:11 UTC 2026","passed","Mon Feb 16 07:43:12 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1960","@regression Back Home navigates to inventory","ui-firefox","Mon Feb 16 07:43:42 UTC 2026","passed","Mon Feb 16 07:43:44 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1947","@regression Cancel on overview returns to inventory","ui-webkit","Mon Feb 16 07:43:45 UTC 2026","passed","Mon Feb 16 07:43:47 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2193","@regression Navigate back to products from product detail page","ui-webkit","Mon Feb 16 07:43:25 UTC 2026","passed","Mon Feb 16 07:43:27 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1788","@regression Verify item total and tax calculation","ui-webkit","Mon Feb 16 07:43:43 UTC 2026","passed","Mon Feb 16 07:43:45 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1672","@regression Verify item total and tax calculation","ui-firefox","Mon Feb 16 07:43:35 UTC 2026","passed","Mon Feb 16 07:43:37 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1324","@regression Checkout fails with missing last name","ui-chromium","Mon Feb 16 07:43:12 UTC 2026","passed","Mon Feb 16 07:43:13 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1796","@regression Cancel on overview returns to inventory","ui-firefox","Mon Feb 16 07:43:37 UTC 2026","passed","Mon Feb 16 07:43:39 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1264","@regression Cancel checkout returns to cart","ui-chromium","Mon Feb 16 07:43:15 UTC 2026","passed","Mon Feb 16 07:43:16 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1799","@smoke @critical Finish button completes order","ui-webkit","Mon Feb 16 07:43:47 UTC 2026","passed","Mon Feb 16 07:43:48 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","7649","@smoke @critical Complete checkout with valid info","ui-webkit","Mon Feb 16 07:43:22 UTC 2026","passed","Mon Feb 16 07:43:30 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1313","@smoke @critical Add product to cart","ui-webkit","Mon Feb 16 07:43:28 UTC 2026","passed","Mon Feb 16 07:43:29 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1071","@regression @critical Remove product from cart","ui-firefox","Mon Feb 16 07:43:37 UTC 2026","passed","Mon Feb 16 07:43:38 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1987","@regression Direct access to product detail page","ui-webkit","Mon Feb 16 07:43:21 UTC 2026","passed","Mon Feb 16 07:43:23 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","720","@regression Login with empty username only","ui-chromium","Mon Feb 16 07:43:27 UTC 2026","passed","Mon Feb 16 07:43:28 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2668","@regression Checkout fails with missing postal code","ui-firefox","Mon Feb 16 07:43:28 UTC 2026","passed","Mon Feb 16 07:43:31 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","981","@regression Login with empty password only","ui-firefox","Mon Feb 16 07:43:24 UTC 2026","passed","Mon Feb 16 07:43:25 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2552","@regression Checkout fails with missing last name","ui-webkit","Mon Feb 16 07:43:33 UTC 2026","passed","Mon Feb 16 07:43:36 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","3691","@smoke Access to product detail page","ui-firefox","Mon Feb 16 07:43:24 UTC 2026","passed","Mon Feb 16 07:43:28 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1135","@smoke Empty cart displays correct UI elements","ui-chromium","Mon Feb 16 07:43:08 UTC 2026","passed","Mon Feb 16 07:43:09 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","1714","@regression Sort by Price (low to high)","ui-webkit","Mon Feb 16 07:43:25 UTC 2026","passed","Mon Feb 16 07:43:26 UTC 2026","Filter","UI/product.spec.ts","",""
"","1836","@smoke Order confirmation message displayed","ui-webkit","Mon Feb 16 07:43:48 UTC 2026","passed","Mon Feb 16 07:43:50 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","7416","@smoke Verify components on product page","ui-webkit","Mon Feb 16 07:43:12 UTC 2026","passed","Mon Feb 16 07:43:20 UTC 2026","Product Page","UI/product.spec.ts","",""
"","1013","@smoke @critical Add product to cart","ui-firefox","Mon Feb 16 07:43:35 UTC 2026","passed","Mon Feb 16 07:43:36 UTC 2026","Cart Operations","UI/product.spec.ts","",""
