"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2030","@regression Back Home navigates to inventory","ui-webkit","Mon Feb 16 07:15:08 UTC 2026","passed","Mon Feb 16 07:15:10 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1421","@regression Checkout fails with missing postal code","ui-chromium","Mon Feb 16 07:15:00 UTC 2026","passed","Mon Feb 16 07:15:01 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","9470","@smoke Access to product detail page","ui-webkit","Mon Feb 16 07:14:51 UTC 2026","passed","Mon Feb 16 07:15:00 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","918","@regression Verify item total and tax calculation","ui-chromium","Mon Feb 16 07:15:04 UTC 2026","passed","Mon Feb 16 07:15:05 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1951","@smoke Verify order summary on overview page","ui-firefox","Mon Feb 16 07:15:15 UTC 2026","passed","Mon Feb 16 07:15:17 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1031","@regression Back Home navigates to inventory","ui-chromium","Mon Feb 16 07:15:08 UTC 2026","passed","Mon Feb 16 07:15:09 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1727","@regression Sort by Price (high to low)","ui-webkit","Mon Feb 16 07:15:07 UTC 2026","passed","Mon Feb 16 07:15:08 UTC 2026","Filter","UI/product.spec.ts","",""
"","3010","@smoke Verify components on product page","ui-firefox","Mon Feb 16 07:14:39 UTC 2026","passed","Mon Feb 16 07:14:42 UTC 2026","Product Page","UI/product.spec.ts","",""
"","540","@regression Login with empty password only","ui-chromium","Mon Feb 16 07:14:45 UTC 2026","passed","Mon Feb 16 07:14:45 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1937","@regression Cancel on overview returns to inventory","ui-webkit","Mon Feb 16 07:15:02 UTC 2026","passed","Mon Feb 16 07:15:04 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1075","@smoke @critical Add to cart from product detail page","ui-chromium","Mon Feb 16 07:14:41 UTC 2026","passed","Mon Feb 16 07:14:42 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","1693","@regression Verify item total and tax calculation","ui-firefox","Mon Feb 16 07:15:17 UTC 2026","passed","Mon Feb 16 07:15:18 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1302","@regression Login with empty password only","ui-webkit","Mon Feb 16 07:14:58 UTC 2026","passed","Mon Feb 16 07:15:00 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","2469","@regression Cancel checkout returns to cart","ui-webkit","Mon Feb 16 07:14:56 UTC 2026","passed","Mon Feb 16 07:14:58 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2649","@smoke @critical Login successfully with valid credentials","ui-firefox","Mon Feb 16 07:14:47 UTC 2026","passed","Mon Feb 16 07:14:50 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","5772","@smoke Empty cart displays correct UI elements","ui-webkit","Mon Feb 16 07:14:39 UTC 2026","passed","Mon Feb 16 07:14:45 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","1241","@smoke @critical Cart with single product shows correct details","ui-chromium","Mon Feb 16 07:14:56 UTC 2026","passed","Mon Feb 16 07:14:58 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1311","@smoke Checkout button leads to checkout page","ui-chromium","Mon Feb 16 07:15:02 UTC 2026","passed","Mon Feb 16 07:15:03 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","723","@regression Sort by Price (high to low)","ui-chromium","Mon Feb 16 07:14:43 UTC 2026","passed","Mon Feb 16 07:14:44 UTC 2026","Filter","UI/product.spec.ts","",""
"","1810","@smoke @critical Finish button completes order","ui-firefox","Mon Feb 16 07:15:20 UTC 2026","passed","Mon Feb 16 07:15:22 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1549","@regression Sort by Price (low to high)","ui-firefox","Mon Feb 16 07:14:46 UTC 2026","passed","Mon Feb 16 07:14:47 UTC 2026","Filter","UI/product.spec.ts","",""
"","2399","@smoke Checkout button leads to checkout page","ui-firefox","Mon Feb 16 07:15:13 UTC 2026","passed","Mon Feb 16 07:15:15 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1287","@smoke @critical Remove item from cart updates UI","ui-chromium","Mon Feb 16 07:14:59 UTC 2026","passed","Mon Feb 16 07:15:00 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","702","@smoke @critical Add product to cart","ui-chromium","Mon Feb 16 07:14:44 UTC 2026","passed","Mon Feb 16 07:14:45 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","741","@regression @critical Remove product from cart","ui-chromium","Mon Feb 16 07:14:45 UTC 2026","passed","Mon Feb 16 07:14:46 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1839","@smoke Verify order summary on overview page","ui-webkit","Mon Feb 16 07:14:58 UTC 2026","passed","Mon Feb 16 07:15:00 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1074","@smoke Verify order summary on overview page","ui-chromium","Mon Feb 16 07:15:03 UTC 2026","passed","Mon Feb 16 07:15:04 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2635","@regression Cancel checkout returns to cart","ui-firefox","Mon Feb 16 07:15:12 UTC 2026","passed","Mon Feb 16 07:15:15 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1888","@smoke Order confirmation message displayed","ui-firefox","Mon Feb 16 07:15:22 UTC 2026","passed","Mon Feb 16 07:15:24 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1002","@regression Sort by Price (low to high)","ui-chromium","Mon Feb 16 07:14:42 UTC 2026","passed","Mon Feb 16 07:14:43 UTC 2026","Filter","UI/product.spec.ts","",""
"","725","@regression Login with empty username and password","ui-chromium","Mon Feb 16 07:14:44 UTC 2026","passed","Mon Feb 16 07:14:45 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1307","@regression Checkout fails with missing first name","ui-chromium","Mon Feb 16 07:14:57 UTC 2026","passed","Mon Feb 16 07:14:58 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2492","@regression Cart with multiple products shows all items","ui-firefox","Mon Feb 16 07:15:05 UTC 2026","passed","Mon Feb 16 07:15:08 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2919","@regression Checkout fails with missing last name","ui-firefox","Mon Feb 16 07:15:06 UTC 2026","passed","Mon Feb 16 07:15:09 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1526","@regression Direct access to product detail page","ui-firefox","Mon Feb 16 07:14:43 UTC 2026","passed","Mon Feb 16 07:14:45 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2581","@regression Checkout fails with missing last name","ui-webkit","Mon Feb 16 07:14:51 UTC 2026","passed","Mon Feb 16 07:14:53 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1165","@smoke Access to product detail page","ui-chromium","Mon Feb 16 07:14:38 UTC 2026","passed","Mon Feb 16 07:14:39 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","1206","@smoke @critical Add product to cart","ui-firefox","Mon Feb 16 07:14:49 UTC 2026","passed","Mon Feb 16 07:14:50 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","2491","@smoke @critical Cart with single product shows correct details","ui-firefox","Mon Feb 16 07:15:03 UTC 2026","passed","Mon Feb 16 07:15:05 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","897","@regression Login with empty password only","ui-firefox","Mon Feb 16 07:14:51 UTC 2026","passed","Mon Feb 16 07:14:52 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1419","@regression Sort by Price (high to low)","ui-firefox","Mon Feb 16 07:14:47 UTC 2026","passed","Mon Feb 16 07:14:49 UTC 2026","Filter","UI/product.spec.ts","",""
"","4758","@smoke @critical Complete checkout with valid info","ui-firefox","Mon Feb 16 07:14:59 UTC 2026","passed","Mon Feb 16 07:15:03 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","1246","@regression Continue Shopping navigates back to inventory","ui-chromium","Mon Feb 16 07:15:00 UTC 2026","passed","Mon Feb 16 07:15:02 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","2639","@smoke @critical Remove item from cart updates UI","ui-firefox","Mon Feb 16 07:15:08 UTC 2026","passed","Mon Feb 16 07:15:10 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1031","@regression Cancel on overview returns to inventory","ui-chromium","Mon Feb 16 07:15:05 UTC 2026","passed","Mon Feb 16 07:15:06 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2275","@regression Continue Shopping navigates back to inventory","ui-firefox","Mon Feb 16 07:15:10 UTC 2026","passed","Mon Feb 16 07:15:13 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","1842","@regression Back Home navigates to inventory","ui-firefox","Mon Feb 16 07:15:24 UTC 2026","passed","Mon Feb 16 07:15:26 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1196","@smoke Verify components on product page","ui-chromium","Mon Feb 16 07:14:38 UTC 2026","passed","Mon Feb 16 07:14:39 UTC 2026","Product Page","UI/product.spec.ts","",""
"","1377","@regression Login with empty username and password","ui-webkit","Mon Feb 16 07:14:57 UTC 2026","passed","Mon Feb 16 07:14:58 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","931","@smoke Order confirmation message displayed","ui-chromium","Mon Feb 16 07:15:07 UTC 2026","passed","Mon Feb 16 07:15:08 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","1810","@smoke Order confirmation message displayed","ui-webkit","Mon Feb 16 07:15:06 UTC 2026","passed","Mon Feb 16 07:15:08 UTC 2026","Checkout Complete - Confirmation","UI/checkout.spec.ts","",""
"","2238","@smoke @critical Add to cart from product detail page","ui-webkit","Mon Feb 16 07:15:04 UTC 2026","passed","Mon Feb 16 07:15:06 UTC 2026","Add and Remove from Cart","UI/product-detail.spec.ts","",""
"","1819","@regression Verify item total and tax calculation","ui-webkit","Mon Feb 16 07:15:00 UTC 2026","passed","Mon Feb 16 07:15:02 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2569","@regression Checkout fails with missing first name","ui-firefox","Mon Feb 16 07:15:04 UTC 2026","passed","Mon Feb 16 07:15:06 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","732","@regression Login with empty username only","ui-chromium","Mon Feb 16 07:14:44 UTC 2026","passed","Mon Feb 16 07:14:45 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1087","@regression @critical Remove product from cart","ui-firefox","Mon Feb 16 07:14:50 UTC 2026","passed","Mon Feb 16 07:14:51 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","1710","@smoke @critical Finish button completes order","ui-webkit","Mon Feb 16 07:15:04 UTC 2026","passed","Mon Feb 16 07:15:06 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","1045","@regression Sort by Name (A to Z)","ui-chromium","Mon Feb 16 07:14:40 UTC 2026","passed","Mon Feb 16 07:14:41 UTC 2026","Filter","UI/product.spec.ts","",""
"","1356","@regression Cancel checkout returns to cart","ui-chromium","Mon Feb 16 07:15:01 UTC 2026","passed","Mon Feb 16 07:15:03 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2107","@regression Direct access to product detail page","ui-webkit","Mon Feb 16 07:15:02 UTC 2026","passed","Mon Feb 16 07:15:04 UTC 2026","Access To A Product Detail Page","UI/product-detail.spec.ts","",""
"","2899","@regression Checkout fails with missing first name","ui-webkit","Mon Feb 16 07:14:48 UTC 2026","passed","Mon Feb 16 07:14:51 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2608","@regression Login fails with invalid credentials","ui-firefox","Mon Feb 16 07:14:47 UTC 2026","passed","Mon Feb 16 07:14:49 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1102","@regression Login with empty username only","ui-firefox","Mon Feb 16 07:14:50 UTC 2026","passed","Mon Feb 16 07:14:52 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
"","1082","@smoke @critical Login successfully with valid credentials","ui-chromium","Mon Feb 16 07:14:41 UTC 2026","passed","Mon Feb 16 07:14:42 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1343","@smoke @critical Add product to cart","ui-webkit","Mon Feb 16 07:15:08 UTC 2026","passed","Mon Feb 16 07:15:10 UTC 2026","Cart Operations","UI/product.spec.ts","",""
"","8071","@smoke @critical Login successfully with valid credentials","ui-webkit","Mon Feb 16 07:14:48 UTC 2026","passed","Mon Feb 16 07:14:57 UTC 2026","Login - SauceDemo","UI/login.spec.ts","",""
"","1743","@regression Sort by Price (low to high)","ui-webkit","Mon Feb 16 07:15:05 UTC 2026","passed","Mon Feb 16 07:15:07 UTC 2026","Filter","UI/product.spec.ts","",""
"","1287","@regression Checkout fails with missing last name","ui-chromium","Mon Feb 16 07:14:58 UTC 2026","passed","Mon Feb 16 07:15:00 UTC 2026","Checkout Step One - User Information","UI/checkout.spec.ts","",""
"","2527","@smoke Checkout button leads to checkout page","ui-webkit","Mon Feb 16 07:14:56 UTC 2026","passed","Mon Feb 16 07:14:59 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","3141","@smoke Empty cart displays correct UI elements","ui-firefox","Mon Feb 16 07:14:59 UTC 2026","passed","Mon Feb 16 07:15:02 UTC 2026","Cart Page - Empty State","UI/cart.spec.ts","",""
"","1798","@regression Cancel on overview returns to inventory","ui-firefox","Mon Feb 16 07:15:18 UTC 2026","passed","Mon Feb 16 07:15:20 UTC 2026","Checkout Step Two - Order Overview","UI/checkout.spec.ts","",""
"","2531","@regression Cart with multiple products shows all items","ui-webkit","Mon Feb 16 07:14:48 UTC 2026","passed","Mon Feb 16 07:14:51 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","2335","@smoke @critical Cart with single product shows correct details","ui-webkit","Mon Feb 16 07:14:46 UTC 2026","passed","Mon Feb 16 07:14:48 UTC 2026","Cart Page - With Products","UI/cart.spec.ts","",""
"","1063","@regression Navigate back to products from product detail page","ui-chromium","Mon Feb 16 07:14:42 UTC 2026","passed","Mon Feb 16 07:14:44 UTC 2026","Back to Products","UI/product-detail.spec.ts","",""
"","1582","@regression Sort by Name (A to Z)","ui-firefox","Mon Feb 16 07:14:43 UTC 2026","passed","Mon Feb 16 07:14:44 UTC 2026","Filter","UI/product.spec.ts","",""
"","2615","@regression Continue Shopping navigates back to inventory","ui-webkit","Mon Feb 16 07:14:53 UTC 2026","passed","Mon Feb 16 07:14:56 UTC 2026","Cart Page - Navigation","UI/cart.spec.ts","",""
"","979","@regression Sort by Name (Z to A)","ui-chromium","Mon Feb 16 07:14:41 UTC 2026","passed","Mon Feb 16 07:14:42 UTC 2026","Filter","UI/product.spec.ts","",""
"","1218","@regression Login with empty username and password","ui-firefox","Mon Feb 16 07:14:50 UTC 2026","passed","Mon Feb 16 07:14:51 UTC 2026","Login with invalid credentials","UI/login.spec.ts","",""
